DateTime,Time,Exchange,Symbol,Bid_Price,Bid_Size,Offer_Price,Offer_Size
2017-01-03 09:30:29,93029940356000.0,T,PFE,32.66,2.0,32.68,5.0
2017-01-03 09:30:30,93030982295000.0,T,PFE,32.64,2.0,32.66,6.0
2017-01-03 09:30:31,93031557807000.0,T,PFE,32.64,2.0,32.68,14.0
2017-01-03 09:30:32,93032267196000.0,T,PFE,32.64,2.0,32.68,14.0
2017-01-03 09:30:33,93033861727000.0,T,PFE,32.62,2.0,32.64,3.0
2017-01-03 09:30:34,93033861727000.0,T,PFE,32.62,2.0,32.64,3.0
2017-01-03 09:30:35,93035255065000.0,T,PFE,32.62,2.0,32.66,2.0
2017-01-03 09:30:36,93035255065000.0,T,PFE,32.62,2.0,32.66,2.0
2017-01-03 09:30:37,93035255065000.0,T,PFE,32.62,2.0,32.66,2.0
2017-01-03 09:30:38,93038999901000.0,T,PFE,32.62,2.0,32.66,4.0
2017-01-03 09:30:39,93039010030000.0,T,PFE,32.62,2.0,32.66,5.0
2017-01-03 09:30:40,93039010030000.0,T,PFE,32.62,2.0,32.66,5.0
2017-01-03 09:30:41,93041608762000.0,T,PFE,32.62,2.0,32.65,3.0
2017-01-03 09:30:42,93041608762000.0,T,PFE,32.62,2.0,32.65,3.0
2017-01-03 09:30:43,93043371433000.0,T,PFE,32.6,3.0,32.62,1.0
2017-01-03 09:30:44,93044934271000.0,T,PFE,32.6,3.0,32.64,4.0
2017-01-03 09:30:45,93045802044000.0,T,PFE,32.59,2.0,32.63,2.0
2017-01-03 09:30:46,93045802044000.0,T,PFE,32.59,2.0,32.63,2.0
2017-01-03 09:30:47,93045802044000.0,T,PFE,32.59,2.0,32.63,2.0
2017-01-03 09:30:48,93048368673000.0,T,PFE,32.61,2.0,32.65,5.0
2017-01-03 09:30:49,93048368673000.0,T,PFE,32.61,2.0,32.65,5.0
2017-01-03 09:30:50,93048368673000.0,T,PFE,32.61,2.0,32.65,5.0
2017-01-03 09:30:51,93048368673000.0,T,PFE,32.61,2.0,32.65,5.0
2017-01-03 09:30:52,93048368673000.0,T,PFE,32.61,2.0,32.65,5.0
2017-01-03 09:30:53,93053340933000.0,T,PFE,32.6,2.0,32.64,4.0
2017-01-03 09:30:54,93054406442000.0,T,PFE,32.59,2.0,32.62,2.0
2017-01-03 09:30:55,93055993519000.0,T,PFE,32.62,1.0,32.64,2.0
2017-01-03 09:30:56,93056464075000.0,T,PFE,32.61,1.0,32.64,2.0
2017-01-03 09:30:57,93056464075000.0,T,PFE,32.61,1.0,32.64,2.0
2017-01-03 09:30:58,93056464075000.0,T,PFE,32.61,1.0,32.64,2.0
2017-01-03 09:30:59,93059427636000.0,T,PFE,32.61,1.0,32.64,4.0
2017-01-03 09:31:00,93100708330000.0,T,PFE,32.61,1.0,32.63,6.0
2017-01-03 09:31:01,93101199113000.0,T,PFE,32.61,1.0,32.64,4.0
2017-01-03 09:31:02,93101199113000.0,T,PFE,32.61,1.0,32.64,4.0
2017-01-03 09:31:03,93101199113000.0,T,PFE,32.61,1.0,32.64,4.0
2017-01-03 09:31:04,93101199113000.0,T,PFE,32.61,1.0,32.64,4.0
2017-01-03 09:31:05,93101199113000.0,T,PFE,32.61,1.0,32.64,4.0
2017-01-03 09:31:06,93101199113000.0,T,PFE,32.61,1.0,32.64,4.0
2017-01-03 09:31:07,93101199113000.0,T,PFE,32.61,1.0,32.64,4.0
2017-01-03 09:31:08,93108133619000.0,T,PFE,32.61,1.0,32.63,9.0
2017-01-03 09:31:09,93108133619000.0,T,PFE,32.61,1.0,32.63,9.0
2017-01-03 09:31:10,93110968102000.0,T,PFE,32.59,9.0,32.61,2.0
2017-01-03 09:31:11,93111171924000.0,T,PFE,32.59,9.0,32.61,1.0
2017-01-03 09:31:12,93112820538000.0,T,PFE,32.59,6.0,32.61,9.0
2017-01-03 09:31:13,93113642820000.0,T,PFE,32.59,2.0,32.61,9.0
2017-01-03 09:31:14,93113642820000.0,T,PFE,32.59,2.0,32.61,9.0
2017-01-03 09:31:15,93115747359000.0,T,PFE,32.59,3.0,32.61,9.0
2017-01-03 09:31:16,93116847251000.0,T,PFE,32.6,3.0,32.61,3.0
2017-01-03 09:31:17,93117981220000.0,T,PFE,32.6,2.0,32.61,3.0
2017-01-03 09:31:18,93118975186000.0,T,PFE,32.6,4.0,32.63,2.0
2017-01-03 09:31:19,93119997079000.0,T,PFE,32.63,2.0,32.64,2.0
2017-01-03 09:31:20,93120201705000.0,T,PFE,32.61,5.0,32.64,4.0
2017-01-03 09:31:21,93120201705000.0,T,PFE,32.61,5.0,32.64,4.0
2017-01-03 09:31:22,93122666824000.0,T,PFE,32.6,4.0,32.64,2.0
2017-01-03 09:31:23,93123195555000.0,T,PFE,32.6,5.0,32.63,6.0
2017-01-03 09:31:24,93123195555000.0,T,PFE,32.6,5.0,32.63,6.0
2017-01-03 09:31:25,93123195555000.0,T,PFE,32.6,5.0,32.63,6.0
2017-01-03 09:31:26,93123195555000.0,T,PFE,32.6,5.0,32.63,6.0
2017-01-03 09:31:27,93123195555000.0,T,PFE,32.6,5.0,32.63,6.0
2017-01-03 09:31:28,93128244405000.0,T,PFE,32.61,3.0,32.65,9.0
2017-01-03 09:31:29,93128244405000.0,T,PFE,32.61,3.0,32.65,9.0
2017-01-03 09:31:30,93130666307000.0,T,PFE,32.62,2.0,32.65,9.0
2017-01-03 09:31:31,93130666307000.0,T,PFE,32.62,2.0,32.65,9.0
2017-01-03 09:31:32,93130666307000.0,T,PFE,32.62,2.0,32.65,9.0
2017-01-03 09:31:33,93133819326000.0,T,PFE,32.62,2.0,32.64,2.0
2017-01-03 09:31:34,93133819326000.0,T,PFE,32.62,2.0,32.64,2.0
2017-01-03 09:31:35,93133819326000.0,T,PFE,32.62,2.0,32.64,2.0
2017-01-03 09:31:36,93133819326000.0,T,PFE,32.62,2.0,32.64,2.0
2017-01-03 09:31:37,93133819326000.0,T,PFE,32.62,2.0,32.64,2.0
2017-01-03 09:31:38,93133819326000.0,T,PFE,32.62,2.0,32.64,2.0
2017-01-03 09:31:39,93133819326000.0,T,PFE,32.62,2.0,32.64,2.0
2017-01-03 09:31:40,93140318647000.0,T,PFE,32.61,7.0,32.64,3.0
2017-01-03 09:31:41,93140318647000.0,T,PFE,32.61,7.0,32.64,3.0
2017-01-03 09:31:42,93142617555000.0,T,PFE,32.63,3.0,32.66,1.0
2017-01-03 09:31:43,93142617555000.0,T,PFE,32.63,3.0,32.66,1.0
2017-01-03 09:31:44,93144969070000.0,T,PFE,32.63,3.0,32.66,1.0
2017-01-03 09:31:45,93145971651000.0,T,PFE,32.63,2.0,32.65,1.0
2017-01-03 09:31:46,93146476820000.0,T,PFE,32.64,4.0,32.67,3.0
2017-01-03 09:31:47,93147501782000.0,T,PFE,32.64,5.0,32.66,2.0
2017-01-03 09:31:48,93147501782000.0,T,PFE,32.64,5.0,32.66,2.0
2017-01-03 09:31:49,93147501782000.0,T,PFE,32.64,5.0,32.66,2.0
2017-01-03 09:31:50,93150842672000.0,T,PFE,32.64,5.0,32.66,3.0
2017-01-03 09:31:51,93151929654000.0,T,PFE,32.65,7.0,32.67,1.0
2017-01-03 09:31:52,93151929654000.0,T,PFE,32.65,7.0,32.67,1.0
2017-01-03 09:31:53,93153891115000.0,T,PFE,32.65,7.0,32.67,2.0
2017-01-03 09:31:54,93153891115000.0,T,PFE,32.65,7.0,32.67,2.0
2017-01-03 09:31:55,93155761665000.0,T,PFE,32.65,7.0,32.67,3.0
2017-01-03 09:31:56,93156642511000.0,T,PFE,32.65,7.0,32.67,2.0
2017-01-03 09:31:57,93156642511000.0,T,PFE,32.65,7.0,32.67,2.0
2017-01-03 09:31:58,93158355148000.0,T,PFE,32.65,8.0,32.67,2.0
2017-01-03 09:31:59,93158355148000.0,T,PFE,32.65,8.0,32.67,2.0
2017-01-03 09:32:00,93200891240000.0,T,PFE,32.65,6.0,32.67,2.0
2017-01-03 09:32:01,93201943711000.0,T,PFE,32.65,8.0,32.67,7.0
2017-01-03 09:32:02,93201943711000.0,T,PFE,32.65,8.0,32.67,7.0
2017-01-03 09:32:03,93203399448000.0,T,PFE,32.66,3.0,32.67,4.0
2017-01-03 09:32:04,93204972018000.0,T,PFE,32.67,1.0,32.68,9.0
2017-01-03 09:32:05,93205972343000.0,T,PFE,32.67,6.0,32.68,9.0
2017-01-03 09:32:06,93206945040000.0,T,PFE,32.67,1.0,32.68,12.0
2017-01-03 09:32:07,93206945040000.0,T,PFE,32.67,1.0,32.68,12.0
2017-01-03 09:32:08,93206945040000.0,T,PFE,32.67,1.0,32.68,12.0
2017-01-03 09:32:09,93206945040000.0,T,PFE,32.67,1.0,32.68,12.0
2017-01-03 09:32:10,93206945040000.0,T,PFE,32.67,1.0,32.68,12.0
2017-01-03 09:32:11,93206945040000.0,T,PFE,32.67,1.0,32.68,12.0
2017-01-03 09:32:12,93212386825000.0,T,PFE,32.67,1.0,32.68,6.0
2017-01-03 09:32:13,93213738129000.0,T,PFE,32.67,1.0,32.68,8.0
2017-01-03 09:32:14,93214690497000.0,T,PFE,32.67,1.0,32.68,7.0
2017-01-03 09:32:15,93215056541000.0,T,PFE,32.66,7.0,32.67,9.0
2017-01-03 09:32:16,93215056541000.0,T,PFE,32.66,7.0,32.67,9.0
2017-01-03 09:32:17,93215056541000.0,T,PFE,32.66,7.0,32.67,9.0
2017-01-03 09:32:18,93218204598000.0,T,PFE,32.66,1.0,32.67,9.0
2017-01-03 09:32:19,93219134458000.0,T,PFE,32.66,1.0,32.67,8.0
2017-01-03 09:32:20,93220470046000.0,T,PFE,32.66,1.0,32.67,9.0
2017-01-03 09:32:21,93221891721000.0,T,PFE,32.65,1.0,32.67,11.0
2017-01-03 09:32:22,93222629036000.0,T,PFE,32.65,1.0,32.67,13.0
2017-01-03 09:32:23,93222629036000.0,T,PFE,32.65,1.0,32.67,13.0
2017-01-03 09:32:24,93222629036000.0,T,PFE,32.65,1.0,32.67,13.0
2017-01-03 09:32:25,93222629036000.0,T,PFE,32.65,1.0,32.67,13.0
2017-01-03 09:32:26,93222629036000.0,T,PFE,32.65,1.0,32.67,13.0
2017-01-03 09:32:27,93222629036000.0,T,PFE,32.65,1.0,32.67,13.0
2017-01-03 09:32:28,93222629036000.0,T,PFE,32.65,1.0,32.67,13.0
2017-01-03 09:32:29,93229946581000.0,T,PFE,32.63,9.0,32.65,15.0
2017-01-03 09:32:30,93229946581000.0,T,PFE,32.63,9.0,32.65,15.0
2017-01-03 09:32:31,93231996006000.0,T,PFE,32.64,5.0,32.66,10.0
2017-01-03 09:32:32,93232953555000.0,T,PFE,32.64,2.0,32.65,4.0
2017-01-03 09:32:33,93233953395000.0,T,PFE,32.64,7.0,32.65,5.0
2017-01-03 09:32:34,93233953395000.0,T,PFE,32.64,7.0,32.65,5.0
2017-01-03 09:32:35,93235214221000.0,T,PFE,32.64,3.0,32.65,4.0
2017-01-03 09:32:36,93235214221000.0,T,PFE,32.64,3.0,32.65,4.0
2017-01-03 09:32:37,93235214221000.0,T,PFE,32.64,3.0,32.65,4.0
2017-01-03 09:32:38,93235214221000.0,T,PFE,32.64,3.0,32.65,4.0
2017-01-03 09:32:39,93235214221000.0,T,PFE,32.64,3.0,32.65,4.0
2017-01-03 09:32:40,93240004364000.0,T,PFE,32.64,3.0,32.65,5.0
2017-01-03 09:32:41,93240004364000.0,T,PFE,32.64,3.0,32.65,5.0
2017-01-03 09:32:42,93240004364000.0,T,PFE,32.64,3.0,32.65,5.0
2017-01-03 09:32:43,93243707935000.0,T,PFE,32.64,8.0,32.65,1.0
2017-01-03 09:32:44,93244791249000.0,T,PFE,32.64,7.0,32.65,1.0
2017-01-03 09:32:45,93244791249000.0,T,PFE,32.64,7.0,32.65,1.0
2017-01-03 09:32:46,93246700823000.0,T,PFE,32.64,8.0,32.65,1.0
2017-01-03 09:32:47,93247699507000.0,T,PFE,32.65,9.0,32.66,7.0
2017-01-03 09:32:48,93247699507000.0,T,PFE,32.65,9.0,32.66,7.0
2017-01-03 09:32:49,93249771543000.0,T,PFE,32.65,6.0,32.66,7.0
2017-01-03 09:32:50,93250601847000.0,T,PFE,32.65,1.0,32.66,7.0
2017-01-03 09:32:51,93251904996000.0,T,PFE,32.64,7.0,32.65,4.0
2017-01-03 09:32:52,93251904996000.0,T,PFE,32.64,7.0,32.65,4.0
2017-01-03 09:32:53,93251904996000.0,T,PFE,32.64,7.0,32.65,4.0
2017-01-03 09:32:54,93251904996000.0,T,PFE,32.64,7.0,32.65,4.0
2017-01-03 09:32:55,93255775290000.0,T,PFE,32.65,1.0,32.66,6.0
2017-01-03 09:32:56,93256631973000.0,T,PFE,32.65,6.0,32.66,8.0
2017-01-03 09:32:57,93257306484000.0,T,PFE,32.65,5.0,32.66,6.0
2017-01-03 09:32:58,93257306484000.0,T,PFE,32.65,5.0,32.66,6.0
2017-01-03 09:32:59,93257306484000.0,T,PFE,32.65,5.0,32.66,6.0
2017-01-03 09:33:00,93257306484000.0,T,PFE,32.65,5.0,32.66,6.0
2017-01-03 09:33:01,93301634316000.0,T,PFE,32.65,6.0,32.66,8.0
2017-01-03 09:33:02,93301634316000.0,T,PFE,32.65,6.0,32.66,8.0
2017-01-03 09:33:03,93301634316000.0,T,PFE,32.65,6.0,32.66,8.0
2017-01-03 09:33:04,93301634316000.0,T,PFE,32.65,6.0,32.66,8.0
2017-01-03 09:33:05,93301634316000.0,T,PFE,32.65,6.0,32.66,8.0
2017-01-03 09:33:06,93301634316000.0,T,PFE,32.65,6.0,32.66,8.0
2017-01-03 09:33:07,93307997233000.0,T,PFE,32.66,12.0,32.68,18.0
2017-01-03 09:33:08,93308161807000.0,T,PFE,32.66,11.0,32.67,2.0
2017-01-03 09:33:09,93308161807000.0,T,PFE,32.66,11.0,32.67,2.0
2017-01-03 09:33:10,93310192347000.0,T,PFE,32.66,12.0,32.67,2.0
2017-01-03 09:33:11,93310192347000.0,T,PFE,32.66,12.0,32.67,2.0
2017-01-03 09:33:12,93312880140000.0,T,PFE,32.67,11.0,32.68,5.0
2017-01-03 09:33:13,93313827964000.0,T,PFE,32.67,8.0,32.68,7.0
2017-01-03 09:33:14,93314801306000.0,T,PFE,32.67,3.0,32.68,6.0
2017-01-03 09:33:15,93314801306000.0,T,PFE,32.67,3.0,32.68,6.0
2017-01-03 09:33:16,93316966300000.0,T,PFE,32.67,2.0,32.68,7.0
2017-01-03 09:33:17,93316966300000.0,T,PFE,32.67,2.0,32.68,7.0
2017-01-03 09:33:18,93316966300000.0,T,PFE,32.67,2.0,32.68,7.0
2017-01-03 09:33:19,93319826753000.0,T,PFE,32.66,11.0,32.67,1.0
2017-01-03 09:33:20,93320876054000.0,T,PFE,32.67,4.0,32.68,9.0
2017-01-03 09:33:21,93321539750000.0,T,PFE,32.66,7.0,32.67,6.0
2017-01-03 09:33:22,93322807444000.0,T,PFE,32.66,3.0,32.67,5.0
2017-01-03 09:33:23,93323285277000.0,T,PFE,32.65,5.0,32.66,7.0
2017-01-03 09:33:24,93324943991000.0,T,PFE,32.65,1.0,32.66,6.0
2017-01-03 09:33:25,93324943991000.0,T,PFE,32.65,1.0,32.66,6.0
2017-01-03 09:33:26,93326854643000.0,T,PFE,32.64,1.0,32.65,10.0
2017-01-03 09:33:27,93327637970000.0,T,PFE,32.64,4.0,32.65,7.0
2017-01-03 09:33:28,93328964014000.0,T,PFE,32.64,2.0,32.65,4.0
2017-01-03 09:33:29,93329970557000.0,T,PFE,32.63,33.0,32.65,11.0
2017-01-03 09:33:30,93330600935000.0,T,PFE,32.63,33.0,32.65,11.0
2017-01-03 09:33:31,93331952635000.0,T,PFE,32.64,12.0,32.65,6.0
2017-01-03 09:33:32,93332482430000.0,T,PFE,32.64,16.0,32.65,6.0
2017-01-03 09:33:33,93333224243000.0,T,PFE,32.64,17.0,32.65,6.0
2017-01-03 09:33:34,93333224243000.0,T,PFE,32.64,17.0,32.65,6.0
2017-01-03 09:33:35,93335658624000.0,T,PFE,32.64,17.0,32.65,5.0
2017-01-03 09:33:36,93336976740000.0,T,PFE,32.65,12.0,32.66,4.0
2017-01-03 09:33:37,93336976740000.0,T,PFE,32.65,12.0,32.66,4.0
2017-01-03 09:33:38,93336976740000.0,T,PFE,32.65,12.0,32.66,4.0
2017-01-03 09:33:39,93336976740000.0,T,PFE,32.65,12.0,32.66,4.0
2017-01-03 09:33:40,93340767058000.0,T,PFE,32.65,13.0,32.66,4.0
2017-01-03 09:33:41,93341839874000.0,T,PFE,32.65,9.0,32.66,6.0
2017-01-03 09:33:42,93342039895000.0,T,PFE,32.65,6.0,32.66,6.0
2017-01-03 09:33:43,93343047828000.0,T,PFE,32.64,17.0,32.65,7.0
2017-01-03 09:33:44,93344148742000.0,T,PFE,32.64,16.0,32.65,7.0
2017-01-03 09:33:45,93345646594000.0,T,PFE,32.66,4.0,32.67,8.0
2017-01-03 09:33:46,93345646594000.0,T,PFE,32.66,4.0,32.67,8.0
2017-01-03 09:33:47,93347651684000.0,T,PFE,32.66,5.0,32.67,8.0
2017-01-03 09:33:48,93348549299000.0,T,PFE,32.66,7.0,32.67,8.0
2017-01-03 09:33:49,93349517689000.0,T,PFE,32.66,7.0,32.67,7.0
2017-01-03 09:33:50,93350516854000.0,T,PFE,32.66,9.0,32.67,7.0
2017-01-03 09:33:51,93350516854000.0,T,PFE,32.66,9.0,32.67,7.0
2017-01-03 09:33:52,93352653989000.0,T,PFE,32.66,11.0,32.67,7.0
2017-01-03 09:33:53,93352653989000.0,T,PFE,32.66,11.0,32.67,7.0
2017-01-03 09:33:54,93354079173000.0,T,PFE,32.66,10.0,32.67,7.0
2017-01-03 09:33:55,93355522956000.0,T,PFE,32.67,6.0,32.68,8.0
2017-01-03 09:33:56,93355522956000.0,T,PFE,32.67,6.0,32.68,8.0
2017-01-03 09:33:57,93355522956000.0,T,PFE,32.67,6.0,32.68,8.0
2017-01-03 09:33:58,93358397513000.0,T,PFE,32.67,3.0,32.68,9.0
2017-01-03 09:33:59,93359792833000.0,T,PFE,32.67,7.0,32.68,10.0
2017-01-03 09:34:00,93400801045000.0,T,PFE,32.67,9.0,32.68,10.0
2017-01-03 09:34:01,93401335477000.0,T,PFE,32.67,8.0,32.68,10.0
2017-01-03 09:34:02,93401335477000.0,T,PFE,32.67,8.0,32.68,10.0
2017-01-03 09:34:03,93403393541000.0,T,PFE,32.67,6.0,32.68,13.0
2017-01-03 09:34:04,93404911301000.0,T,PFE,32.66,8.0,32.67,8.0
2017-01-03 09:34:05,93404911301000.0,T,PFE,32.66,8.0,32.67,8.0
2017-01-03 09:34:06,93406357825000.0,T,PFE,32.66,9.0,32.67,8.0
2017-01-03 09:34:07,93407781022000.0,T,PFE,32.66,9.0,32.67,8.0
2017-01-03 09:34:08,93407781022000.0,T,PFE,32.66,9.0,32.67,8.0
2017-01-03 09:34:09,93407781022000.0,T,PFE,32.66,9.0,32.67,8.0
2017-01-03 09:34:10,93410551618000.0,T,PFE,32.66,9.0,32.67,7.0
2017-01-03 09:34:11,93410551618000.0,T,PFE,32.66,9.0,32.67,7.0
2017-01-03 09:34:12,93412929503000.0,T,PFE,32.66,7.0,32.67,7.0
2017-01-03 09:34:13,93413853471000.0,T,PFE,32.66,3.0,32.67,8.0
2017-01-03 09:34:14,93414834729000.0,T,PFE,32.66,4.0,32.67,7.0
2017-01-03 09:34:15,93415493135000.0,T,PFE,32.66,13.0,32.67,6.0
2017-01-03 09:34:16,93416112912000.0,T,PFE,32.66,13.0,32.67,4.0
2017-01-03 09:34:17,93416112912000.0,T,PFE,32.66,13.0,32.67,4.0
2017-01-03 09:34:18,93418911315000.0,T,PFE,32.66,12.0,32.67,4.0
2017-01-03 09:34:19,93419911296000.0,T,PFE,32.66,13.0,32.67,4.0
2017-01-03 09:34:20,93419911296000.0,T,PFE,32.66,13.0,32.67,4.0
2017-01-03 09:34:21,93421843358000.0,T,PFE,32.66,5.0,32.67,3.0
2017-01-03 09:34:22,93421843358000.0,T,PFE,32.66,5.0,32.67,3.0
2017-01-03 09:34:23,93423438990000.0,T,PFE,32.66,4.0,32.67,3.0
2017-01-03 09:34:24,93423438990000.0,T,PFE,32.66,4.0,32.67,3.0
2017-01-03 09:34:25,93423438990000.0,T,PFE,32.66,4.0,32.67,3.0
2017-01-03 09:34:26,93423438990000.0,T,PFE,32.66,4.0,32.67,3.0
2017-01-03 09:34:27,93423438990000.0,T,PFE,32.66,4.0,32.67,3.0
2017-01-03 09:34:28,93428907105000.0,T,PFE,32.66,2.0,32.67,11.0
2017-01-03 09:34:29,93428907105000.0,T,PFE,32.66,2.0,32.67,11.0
2017-01-03 09:34:30,93428907105000.0,T,PFE,32.66,2.0,32.67,11.0
2017-01-03 09:34:31,93431829190000.0,T,PFE,32.66,10.0,32.67,3.0
2017-01-03 09:34:32,93431829190000.0,T,PFE,32.66,10.0,32.67,3.0
2017-01-03 09:34:33,93431829190000.0,T,PFE,32.66,10.0,32.67,3.0
2017-01-03 09:34:34,93434255471000.0,T,PFE,32.66,5.0,32.67,3.0
2017-01-03 09:34:35,93434255471000.0,T,PFE,32.66,5.0,32.67,3.0
2017-01-03 09:34:36,93434255471000.0,T,PFE,32.66,5.0,32.67,3.0
2017-01-03 09:34:37,93434255471000.0,T,PFE,32.66,5.0,32.67,3.0
2017-01-03 09:34:38,93438913677000.0,T,PFE,32.66,6.0,32.67,3.0
2017-01-03 09:34:39,93438913677000.0,T,PFE,32.66,6.0,32.67,3.0
2017-01-03 09:34:40,93440614661000.0,T,PFE,32.66,11.0,32.67,4.0
2017-01-03 09:34:41,93441704774000.0,T,PFE,32.66,5.0,32.67,4.0
2017-01-03 09:34:42,93441704774000.0,T,PFE,32.66,5.0,32.67,4.0
2017-01-03 09:34:43,93443111991000.0,T,PFE,32.66,5.0,32.67,5.0
2017-01-03 09:34:44,93444631765000.0,T,PFE,32.66,6.0,32.67,6.0
2017-01-03 09:34:45,93445004287000.0,T,PFE,32.66,5.0,32.67,6.0
2017-01-03 09:34:46,93445004287000.0,T,PFE,32.66,5.0,32.67,6.0
2017-01-03 09:34:47,93447805000000.0,T,PFE,32.67,11.0,32.68,8.0
2017-01-03 09:34:48,93447805000000.0,T,PFE,32.67,11.0,32.68,8.0
2017-01-03 09:34:49,93449888715000.0,T,PFE,32.66,9.0,32.67,2.0
2017-01-03 09:34:50,93450335385000.0,T,PFE,32.66,6.0,32.67,4.0
2017-01-03 09:34:51,93451911302000.0,T,PFE,32.66,6.0,32.67,5.0
2017-01-03 09:34:52,93452464643000.0,T,PFE,32.66,4.0,32.67,4.0
2017-01-03 09:34:53,93453411309000.0,T,PFE,32.66,2.0,32.67,4.0
2017-01-03 09:34:54,93454154823000.0,T,PFE,32.66,4.0,32.67,4.0
2017-01-03 09:34:55,93454154823000.0,T,PFE,32.66,4.0,32.67,4.0
2017-01-03 09:34:56,93454154823000.0,T,PFE,32.66,4.0,32.67,4.0
2017-01-03 09:34:57,93454154823000.0,T,PFE,32.66,4.0,32.67,4.0
2017-01-03 09:34:58,93458749758000.0,T,PFE,32.65,9.0,32.66,5.0
2017-01-03 09:34:59,93459277730000.0,T,PFE,32.65,10.0,32.66,5.0
2017-01-03 09:35:00,93500773967000.0,T,PFE,32.66,6.0,32.67,6.0
2017-01-03 09:35:01,93501746360000.0,T,PFE,32.66,9.0,32.67,4.0
2017-01-03 09:35:02,93502594899000.0,T,PFE,32.66,6.0,32.67,5.0
2017-01-03 09:35:03,93503596971000.0,T,PFE,32.66,7.0,32.67,4.0
2017-01-03 09:35:04,93504986288000.0,T,PFE,32.67,33.0,32.68,14.0
2017-01-03 09:35:05,93505820135000.0,T,PFE,32.67,33.0,32.68,14.0
2017-01-03 09:35:06,93506987638000.0,T,PFE,32.67,33.0,32.68,11.0
2017-01-03 09:35:07,93506987638000.0,T,PFE,32.67,33.0,32.68,11.0
2017-01-03 09:35:08,93508842227000.0,T,PFE,32.67,33.0,32.68,14.0
2017-01-03 09:35:09,93508842227000.0,T,PFE,32.67,33.0,32.68,14.0
2017-01-03 09:35:10,93508842227000.0,T,PFE,32.67,33.0,32.68,14.0
2017-01-03 09:35:11,93508842227000.0,T,PFE,32.67,33.0,32.68,14.0
2017-01-03 09:35:12,93512946788000.0,T,PFE,32.67,31.0,32.68,14.0
2017-01-03 09:35:13,93513696180000.0,T,PFE,32.67,30.0,32.68,14.0
2017-01-03 09:35:14,93514879676000.0,T,PFE,32.67,30.0,32.68,14.0
2017-01-03 09:35:15,93515988009000.0,T,PFE,32.67,34.0,32.68,14.0
2017-01-03 09:35:16,93515988009000.0,T,PFE,32.67,34.0,32.68,14.0
2017-01-03 09:35:17,93515988009000.0,T,PFE,32.67,34.0,32.68,14.0
2017-01-03 09:35:18,93518162560000.0,T,PFE,32.67,35.0,32.68,14.0
2017-01-03 09:35:19,93519785031000.0,T,PFE,32.67,3.0,32.68,13.0
2017-01-03 09:35:20,93520842655000.0,T,PFE,32.67,2.0,32.68,13.0
2017-01-03 09:35:21,93521870075000.0,T,PFE,32.67,19.0,32.68,21.0
2017-01-03 09:35:22,93521870075000.0,T,PFE,32.67,19.0,32.68,21.0
